type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 06:23:02,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:03,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:04,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:05,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:06,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:07,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:08,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:09,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:10,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:11,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:12,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:13,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:14,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:15,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:16,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:17,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:18,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:19,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:20,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:21,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:22,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:23,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:24,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:25,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:26,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:27,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:28,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:29,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:30,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:31,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:32,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:33,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:34,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:23:35,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:36,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:37,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:38,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:39,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:40,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:41,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:42,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:43,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:44,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:45,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:46,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:47,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:48,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:49,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:50,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:51,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:23:52,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:53,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:54,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:55,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:56,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:57,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:23:58,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:23:59,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:24:00,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:24:01,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:24:02,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:24:03,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,33,49,,
T,2023-10-13 06:24:04,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:24:05,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,34,49,,
T,2023-10-13 06:24:06,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:24:07,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:08,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:09,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:10,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:11,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:24:12,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:24:13,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:24:14,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:24:15,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,35,49,,
T,2023-10-13 06:24:16,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:17,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:18,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,20,36,49,,
T,2023-10-13 06:24:19,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,19,36,49,,
T,2023-10-13 06:24:20,-33.91790441,151.23094324,4.90,50.486,22.182,0.000,19,36,49,,
T,2023-10-13 06:24:21,-33.91790592,151.23094166,4.90,50.758,22.182,0.184,13,40,49,,
T,2023-10-13 06:24:22,-33.91790592,151.23094166,4.70,50.758,22.182,0.318,13,41,49,,
T,2023-10-13 06:24:23,-33.91790072,151.23094799,4.70,50.717,22.182,0.308,13,43,49,,
T,2023-10-13 06:24:24,-33.91790229,151.23094607,3.98,50.786,22.182,0.529,265,43,49,,
T,2023-10-13 06:24:25,-33.91790709,151.23094023,2.80,50.810,22.182,0.577,264,43,49,,
T,2023-10-13 06:24:26,-33.91791285,151.23093321,2.50,50.857,22.182,0.546,268,43,49,,
T,2023-10-13 06:24:27,-33.91791674,151.23092263,3.06,50.974,22.182,0.530,267,43,49,,
T,2023-10-13 06:24:28,-33.91791674,151.23092263,3.71,50.974,22.182,0.371,267,43,49,,
T,2023-10-13 06:24:29,-33.91791674,151.23092263,4.69,50.974,22.182,0.260,267,43,49,,
T,2023-10-13 06:24:30,-33.91791674,151.23092263,4.90,50.974,22.182,0.182,267,41,49,,
T,2023-10-13 06:24:31,-33.91791674,151.23092263,4.90,50.974,22.182,0.127,267,41,49,,
T,2023-10-13 06:24:32,-33.91791674,151.23092263,4.90,50.974,22.182,0.089,267,41,49,,
T,2023-10-13 06:24:33,-33.91791674,151.23092263,4.90,50.974,22.182,0.062,267,41,49,,
T,2023-10-13 06:24:34,-33.91791674,151.23092263,4.90,50.974,22.182,0.044,267,40,49,,
T,2023-10-13 06:24:35,-33.91791674,151.23092263,4.90,50.974,22.182,0.031,267,39,49,,
T,2023-10-13 06:24:36,-33.91791674,151.23092263,4.90,50.974,22.182,0.021,266,38,49,,
T,2023-10-13 06:24:37,-33.91791674,151.23092263,4.90,50.974,22.182,0.015,266,40,49,,
T,2023-10-13 06:24:38,-33.91791674,151.23092263,4.90,50.974,22.182,0.142,266,41,49,,
T,2023-10-13 06:24:39,-33.91791674,151.23092263,4.90,50.974,22.182,0.232,266,43,49,,
T,2023-10-13 06:24:40,-33.91791674,151.23092263,4.90,50.974,22.182,0.162,266,43,49,,
T,2023-10-13 06:24:41,-33.91791674,151.23092263,4.90,50.974,22.182,0.114,266,43,49,,
T,2023-10-13 06:24:42,-33.91791674,151.23092263,4.90,50.974,22.182,0.079,266,43,49,,
T,2023-10-13 06:24:43,-33.91791674,151.23092263,4.90,50.974,22.182,0.245,266,43,49,,
T,2023-10-13 06:24:44,-33.91791674,151.23092263,4.90,50.974,22.182,0.360,266,43,49,,
T,2023-10-13 06:24:45,-33.91791674,151.23092263,4.90,50.974,22.182,0.252,269,43,49,,
T,2023-10-13 06:24:46,-33.91791674,151.23092263,4.90,50.974,22.182,0.176,269,42,49,,
T,2023-10-13 06:24:47,-33.91791674,151.23092263,4.90,50.974,22.182,0.124,269,44,49,,
T,2023-10-13 06:24:48,-33.91791674,151.23092263,4.90,50.974,22.182,0.275,277,45,49,,
T,2023-10-13 06:24:49,-33.91791674,151.23092263,4.90,50.974,22.182,0.382,277,45,49,,
T,2023-10-13 06:24:50,-33.91791674,151.23092263,4.90,50.974,22.182,0.267,277,45,49,,
T,2023-10-13 06:24:51,-33.91791674,151.23092263,4.90,50.974,22.182,0.187,277,45,49,,
T,2023-10-13 06:24:52,-33.91791674,151.23092263,4.90,50.974,22.182,0.131,273,44,49,,
T,2023-10-13 06:24:53,-33.91791674,151.23092263,4.90,50.974,22.182,0.092,273,44,49,,
T,2023-10-13 06:24:54,-33.91791674,151.23092263,4.90,50.974,22.182,0.064,273,45,49,,
T,2023-10-13 06:24:55,-33.91791674,151.23092263,4.57,50.974,22.182,0.045,273,45,49,,
T,2023-10-13 06:24:56,-33.91791674,151.23092263,3.52,50.974,22.182,0.031,274,46,49,,
T,2023-10-13 06:24:57,-33.91791674,151.23092263,3.53,50.974,22.182,0.022,274,46,49,,
T,2023-10-13 06:24:58,-33.91791674,151.23092263,3.41,50.974,22.182,0.110,266,46,49,,
T,2023-10-13 06:24:59,-33.91791674,151.23092263,3.19,50.974,22.182,0.171,266,46,49,,
T,2023-10-13 06:25:00,-33.91791674,151.23092263,2.96,50.974,22.182,0.120,266,46,49,,
T,2023-10-13 06:25:01,-33.91791674,151.23092263,2.63,50.974,22.182,0.084,266,46,49,,
T,2023-10-13 06:25:02,-33.91791674,151.23092263,2.23,50.974,22.182,0.153,255,45,49,,
T,2023-10-13 06:25:03,-33.91791674,151.23092263,2.03,50.974,22.182,0.202,255,45,49,,
T,2023-10-13 06:25:04,-33.91791674,151.23092263,2.89,50.974,22.182,0.141,264,46,49,,
T,2023-10-13 06:25:05,-33.91791674,151.23092263,3.81,50.974,22.182,0.099,264,46,49,,
T,2023-10-13 06:25:06,-33.91791674,151.23092263,4.83,50.974,22.182,0.069,264,46,49,,
T,2023-10-13 06:25:07,-33.91791674,151.23092263,4.90,50.974,22.182,0.048,264,46,49,,
T,2023-10-13 06:25:08,-33.91791674,151.23092263,4.90,50.974,22.182,0.034,264,46,49,,
T,2023-10-13 06:25:09,-33.91791674,151.23092263,4.90,50.974,22.182,0.024,264,46,49,,
T,2023-10-13 06:25:10,-33.91791674,151.23092263,4.90,50.974,22.182,0.017,264,46,49,,
T,2023-10-13 06:25:11,-33.91791674,151.23092263,4.90,50.974,22.182,0.012,264,46,49,,
T,2023-10-13 06:25:12,-33.91791674,151.23092263,4.90,50.974,22.182,0.008,264,46,49,,
T,2023-10-13 06:25:13,-33.91791674,151.23092263,4.90,50.974,22.182,0.006,264,46,49,,
T,2023-10-13 06:25:14,-33.91791674,151.23092263,4.83,50.974,22.182,0.004,264,45,49,,
T,2023-10-13 06:25:15,-33.91791674,151.23092263,4.08,50.974,22.182,0.003,264,45,49,,
T,2023-10-13 06:25:16,-33.91791674,151.23092263,3.14,50.974,22.182,0.002,264,45,49,,
T,2023-10-13 06:25:17,-33.91791674,151.23092263,2.53,50.974,22.182,0.001,264,45,49,,
T,2023-10-13 06:25:18,-33.91791674,151.23092263,2.55,50.974,22.182,0.001,264,46,50,,
T,2023-10-13 06:25:19,-33.91791674,151.23092263,2.82,50.974,22.182,0.001,264,46,50,,
T,2023-10-13 06:25:20,-33.91791674,151.23092263,2.92,50.974,22.182,0.000,264,46,50,,
T,2023-10-13 06:25:21,-33.91791674,151.23092263,3.14,50.974,22.182,0.000,264,46,50,,
T,2023-10-13 06:25:22,-33.91791674,151.23092263,3.20,50.974,22.182,0.000,264,46,50,,
T,2023-10-13 06:25:23,-33.91791674,151.23092263,3.27,50.974,22.182,0.000,264,46,50,,
T,2023-10-13 06:25:24,-33.91791674,151.23092263,3.25,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:25:25,-33.91791674,151.23092263,3.24,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:25:26,-33.91791674,151.23092263,3.13,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:25:27,-33.91791674,151.23092263,3.08,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:25:28,-33.91791674,151.23092263,3.11,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:25:29,-33.91791674,151.23092263,3.14,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:25:30,-33.91791674,151.23092263,3.15,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:25:31,-33.91791674,151.23092263,3.24,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:25:32,-33.91791674,151.23092263,3.26,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:25:33,-33.91791674,151.23092263,3.25,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:25:34,-33.91791674,151.23092263,3.13,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:35,-33.91791674,151.23092263,3.01,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:36,-33.91791674,151.23092263,2.90,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:37,-33.91791674,151.23092263,2.81,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:38,-33.91791674,151.23092263,2.63,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:39,-33.91791674,151.23092263,2.63,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:40,-33.91791674,151.23092263,2.56,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:41,-33.91791674,151.23092263,2.59,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:25:42,-33.91791674,151.23092263,2.61,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:25:43,-33.91791674,151.23092263,2.75,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:25:44,-33.91791674,151.23092263,2.79,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:25:45,-33.91791674,151.23092263,2.94,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:25:46,-33.91791674,151.23092263,2.84,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:25:47,-33.91791674,151.23092263,2.90,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:48,-33.91791674,151.23092263,2.89,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:49,-33.91791674,151.23092263,2.92,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:50,-33.91791674,151.23092263,2.84,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:25:51,-33.91791674,151.23092263,2.81,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:52,-33.91791674,151.23092263,2.63,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:53,-33.91791674,151.23092263,2.48,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:54,-33.91791674,151.23092263,2.42,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:55,-33.91791674,151.23092263,2.42,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:56,-33.91791674,151.23092263,2.52,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:57,-33.91791674,151.23092263,2.66,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:58,-33.91791674,151.23092263,2.78,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:25:59,-33.91791674,151.23092263,2.75,50.974,22.182,0.000,264,48,50,,
T,2023-10-13 06:26:00,-33.91791674,151.23092263,2.70,50.974,22.182,0.000,264,47,50,,
T,2023-10-13 06:26:01,-33.91791674,151.23092263,2.81,50.974,22.182,0.000,264,47,50,,
T,2023-10-13 06:26:02,-33.91791674,151.23092263,2.80,50.974,22.182,0.000,264,47,50,,
T,2023-10-13 06:26:03,-33.91791674,151.23092263,2.67,50.974,22.182,0.000,264,47,50,,
T,2023-10-13 06:26:04,-33.91791674,151.23092263,2.66,50.974,22.182,0.000,264,47,50,,
T,2023-10-13 06:26:05,-33.91791674,151.23092263,2.70,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:06,-33.91791674,151.23092263,2.47,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:07,-33.91791674,151.23092263,2.35,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:08,-33.91791674,151.23092263,2.48,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:09,-33.91791674,151.23092263,2.51,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:10,-33.91791674,151.23092263,2.56,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:11,-33.91791674,151.23092263,2.62,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:12,-33.91791674,151.23092263,2.70,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:13,-33.91791674,151.23092263,2.82,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:14,-33.91791674,151.23092263,2.80,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:15,-33.91791674,151.23092263,2.76,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:16,-33.91791674,151.23092263,3.02,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:17,-33.91791674,151.23092263,3.03,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:18,-33.91791674,151.23092263,2.93,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:19,-33.91791674,151.23092263,2.95,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:20,-33.91791674,151.23092263,2.82,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:21,-33.91791674,151.23092263,2.56,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:22,-33.91791674,151.23092263,2.38,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:23,-33.91791674,151.23092263,2.22,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:24,-33.91791674,151.23092263,2.06,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:25,-33.91791674,151.23092263,2.06,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:26,-33.91791674,151.23092263,2.19,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:27,-33.91791674,151.23092263,2.40,50.974,22.182,0.000,264,47,49,,
T,2023-10-13 06:26:28,-33.91791674,151.23092263,2.53,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:29,-33.91791674,151.23092263,2.66,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:30,-33.91791674,151.23092263,2.84,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:31,-33.91791674,151.23092263,2.78,50.974,22.182,0.000,264,46,49,,
T,2023-10-13 06:26:32,-33.91791674,151.23092263,2.89,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:26:33,-33.91791674,151.23092263,2.79,50.974,22.182,0.000,264,45,49,,
T,2023-10-13 06:26:34,-33.91791674,151.23092263,2.97,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:35,-33.91791674,151.23092263,2.89,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:36,-33.91791674,151.23092263,2.97,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:37,-33.91791674,151.23092263,2.85,50.974,22.182,0.000,263,44,49,,
T,2023-10-13 06:26:38,-33.91791674,151.23092263,3.03,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:39,-33.91791674,151.23092263,2.90,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:40,-33.91791674,151.23092263,2.91,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:41,-33.91791674,151.23092263,2.91,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:42,-33.91791674,151.23092263,2.99,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:43,-33.91791674,151.23092263,3.02,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:44,-33.91791674,151.23092263,3.14,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:45,-33.91791674,151.23092263,3.25,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:46,-33.91791674,151.23092263,3.28,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:47,-33.91791674,151.23092263,3.29,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:48,-33.91791674,151.23092263,3.18,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:49,-33.91791674,151.23092263,3.02,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:50,-33.91791674,151.23092263,2.86,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:26:51,-33.91791674,151.23092263,2.65,50.974,22.182,0.000,263,46,50,,
T,2023-10-13 06:26:52,-33.91791674,151.23092263,2.52,50.974,22.182,0.000,263,46,50,,
T,2023-10-13 06:26:53,-33.91791674,151.23092263,2.54,50.974,22.182,0.000,263,46,50,,
T,2023-10-13 06:26:54,-33.91791674,151.23092263,2.56,50.974,22.182,0.000,263,46,50,,
T,2023-10-13 06:26:55,-33.91791674,151.23092263,2.56,50.974,22.182,0.000,263,47,50,,
T,2023-10-13 06:26:56,-33.91791674,151.23092263,2.63,50.974,22.182,0.000,263,47,50,,
T,2023-10-13 06:26:57,-33.91791674,151.23092263,2.65,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:26:58,-33.91791674,151.23092263,2.72,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:26:59,-33.91791674,151.23092263,2.80,50.974,22.182,0.000,263,47,49,,
T,2023-10-13 06:27:00,-33.91791674,151.23092263,2.84,50.974,22.182,0.000,263,47,49,,
T,2023-10-13 06:27:01,-33.91791674,151.23092263,3.00,50.974,22.182,0.000,263,47,49,,
T,2023-10-13 06:27:02,-33.91791674,151.23092263,3.11,50.974,22.182,0.000,263,47,49,,
T,2023-10-13 06:27:03,-33.91791674,151.23092263,3.10,50.974,22.182,0.000,263,47,49,,
T,2023-10-13 06:27:04,-33.91791674,151.23092263,3.18,50.974,22.182,0.000,263,47,49,,
T,2023-10-13 06:27:05,-33.91791674,151.23092263,3.30,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:06,-33.91791674,151.23092263,3.32,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:07,-33.91791674,151.23092263,3.25,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:08,-33.91791674,151.23092263,3.15,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:09,-33.91791674,151.23092263,2.99,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:10,-33.91791674,151.23092263,2.84,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:11,-33.91791674,151.23092263,2.75,50.974,22.182,0.000,263,46,49,,
T,2023-10-13 06:27:12,-33.91791674,151.23092263,2.83,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:13,-33.91791674,151.23092263,2.95,50.974,22.182,0.000,263,44,49,,
T,2023-10-13 06:27:14,-33.91791674,151.23092263,3.07,50.974,22.182,0.000,263,44,49,,
T,2023-10-13 06:27:15,-33.91791674,151.23092263,3.11,50.974,22.182,0.000,263,44,49,,
T,2023-10-13 06:27:16,-33.91791674,151.23092263,3.14,50.974,22.182,0.000,263,44,49,,
T,2023-10-13 06:27:17,-33.91791674,151.23092263,3.04,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:18,-33.91791674,151.23092263,3.08,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:19,-33.91791674,151.23092263,3.10,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:20,-33.91791674,151.23092263,3.17,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:21,-33.91791674,151.23092263,3.14,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:22,-33.91791674,151.23092263,3.04,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:23,-33.91791674,151.23092263,3.05,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:24,-33.91791674,151.23092263,2.99,50.974,22.182,0.000,263,45,49,,
T,2023-10-13 06:27:25,-33.91791674,151.23092263,3.01,50.974,22.182,0.000,263,44,49,,
